age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47.0, Private,289271.0, 9th,5.0, Widowed, Adm-clerical, Not-in-family, White, Male,0.0,1974.0,40.0, United-States, <=50K
20.0, Private,276007.0, 11th,7.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
28.0, Private,56700.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Local-gov,191297.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,166366.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, White, Male,15024.0,0.0,40.0, United-States, >50K
32.0, Private,351692.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
49.0, Private,258299.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Local-gov,118579.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
39.0, Private,334428.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,121232.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,1484705.0, HS-grad,1.0, Never-married, Sales, Own-child, Other, Female,0.0,4356.0,1.0, Germany, <=50K
24.0, Private,32536.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
45.0, Private,173901.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,110358.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
29.0, Private,108146.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,44879.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
41.0, Private,156116.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
87.0, Self-emp-not-inc,150614.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,14627.0,0.0,40.0, United-States, >50K
62.0, Private,80684.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,2358.0,50.0, United-States, <=50K
54.0, Private,63919.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Male,0.0,0.0,36.0, United-States, <=50K
66.0, Private,364534.0, 12th,8.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
64.0, Private,304193.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, ?,251964.0, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,212949.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
37.0, Private,214694.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,292139.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K
43.0, Private,174433.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
37.0, Private,196807.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K
30.0, Private,424040.0, Bachelors,13.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,174811.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,1484705.0, HS-grad,1.0, Never-married, Sales, Own-child, Other, Female,0.0,4356.0,1.0, Germany, <=50K
21.0, Private,230957.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,96360.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,555442.0, 11th,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
50.0, Private,241975.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
62.0, ?,452424.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Self-emp-inc,204288.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,98783.0,0.0,55.0, United-States, >50K
44.0, Private,154988.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, United-States, >50K
50.0, ?,323358.0, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
63.0, Self-emp-not-inc,123250.0, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,209100.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
32.0, Private,164462.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
21.0, Private,170161.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
41.0, Private,112524.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-not-inc,365876.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
50.0, Private,121717.0, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K
43.0, Private,30878.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,26.0, United-States, <=50K
35.0, Local-gov,143530.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
41.0, Private,324672.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,175959.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
35.0, Private,177350.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Self-emp-not-inc,188585.0, Bachelors,13.0, Divorced, Prof-specialty, Own-child, Black, Female,0.0,0.0,35.0, United-States, >50K
37.0, Private,169905.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, ?,126022.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
52.0, Private,165589.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Self-emp-not-inc,34830.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
44.0, Private,164952.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K
36.0, Self-emp-not-inc,238087.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, India, <=50K
50.0, Self-emp-not-inc,140320.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, ?,174647.0, Some-college,10.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,282309.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
31.0, Private,226969.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,59.0, United-States, <=50K
35.0, Private,223395.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,48.0, United-States, >50K
26.0, Private,160931.0, Assoc-acdm,12.0, Never-married, Sales, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,56426.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,8737.0,0.0,40.0, United-States, >50K
36.0, Local-gov,151259.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,176263.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,266043.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1902.0,60.0, United-States, >50K
23.0, Private,374698.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,2669.0,0.0,40.0, United-States, <=50K
54.0, ?,81091.0, 7th-8th,4.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,237755.0, Preschool,1.0, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,15024.0,0.0,35.0, Mexico, <=50K
54.0, Private,189949.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
64.0, ?,122166.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, ?,118030.0, 11th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K
24.0, Private,123370.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,336966.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
54.0, Private,143514.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, England, <=50K
42.0, Private,279540.0, HS-grad,9.0, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,204069.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,352308.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
22.0, Private,364409.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Self-emp-not-inc,139659.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,31016.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,206193.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
36.0, Private,187680.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,186287.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,5368.0,0.0,48.0, United-States, >50K
23.0, Private,135924.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,1624.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,31974.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,89.0, United-States, <=50K
24.0, Private,34665.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,55.0, United-States, <=50K
38.0, Self-emp-not-inc,317364.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
61.0, Private,344729.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,8411.0,0.0,40.0, United-States, >50K
42.0, Self-emp-not-inc,174375.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,3109.0,0.0,40.0, Cuba, <=50K
46.0, Private,285832.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Self-emp-not-inc,301860.0, 12th,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
38.0, ?,348746.0, Bachelors,13.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
49.0, Self-emp-inc,238527.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K
19.0, Private,151192.0, 10th,6.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,16.0, United-States, <=50K
66.0, Self-emp-not-inc,91707.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,309702.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,83315.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, India, <=50K
50.0, Private,250739.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Other, Female,0.0,0.0,40.0, United-States, <=50K
73.0, Private,197998.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,5021.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-not-inc,74547.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,25.0, United-States, <=50K
20.0, Private,31053.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, ?,125609.0, 9th,5.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,142733.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
31.0, Private,182702.0, 11th,7.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
30.0, Private,175794.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,274610.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
32.0, Private,399639.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
41.0, Self-emp-inc,35705.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
57.0, Private,149738.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,50.0, United-States, >50K
47.0, Private,188164.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
46.0, Self-emp-inc,48017.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
59.0, Private,373747.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,309866.0, 5th-6th,3.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,30.0, Guatemala, <=50K
58.0, Self-emp-not-inc,30740.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
18.0, Private,234489.0, 11th,7.0, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
48.0, Private,121573.0, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, ?,127147.0, HS-grad,9.0, Divorced, ?, Not-in-family, Black, Female,0.0,0.0,16.0, United-States, <=50K
30.0, Self-emp-not-inc,277831.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,298013.0, Masters,14.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,202450.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,60.0, United-States, <=50K
29.0, Private,220006.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, Private,237550.0, Some-college,10.0, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
18.0, ?,102618.0, 11th,7.0, Never-married, ?, Own-child, White, Female,4093.0,0.0,40.0, United-States, <=50K
38.0, Private,155709.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,98608.0, 11th,7.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,48.0, United-States, <=50K
20.0, Private,174193.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, ?,81253.0, Assoc-voc,11.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
37.0, Private,271523.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,343326.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, Cuba, <=50K
49.0, Private,69754.0, Some-college,10.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,16.0, United-States, <=50K
22.0, Private,179460.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,69542.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,159765.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,52.0, United-States, <=50K
39.0, Private,207571.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,24.0, United-States, <=50K
21.0, Private,325222.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam, <=50K
22.0, Private,136308.0, 7th-8th,4.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,37.0, El-Salvador, <=50K
67.0, Private,95480.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,12.0, United-States, <=50K
36.0, Private,106865.0, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
70.0, Private,136933.0, Masters,14.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,1887.0,6.0, United-States, <=50K
69.0, ?,376136.0, HS-grad,9.0, Married-spouse-absent, ?, Not-in-family, White, Male,0.0,0.0,2.0, United-States, <=50K
47.0, Self-emp-not-inc,98695.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,73.0, United-States, <=50K
36.0, Federal-gov,196151.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,170030.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
35.0, Private,216115.0, Prof-school,15.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
65.0, Private,34833.0, Some-college,10.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,60.0, ?, <=50K
24.0, Private,306637.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
50.0, Private,100869.0, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Local-gov,198136.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,38217.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
69.0, Private,146223.0, 10th,6.0, Separated, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
67.0, Private,321763.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K
25.0, Private,409084.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
69.0, Private,152776.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,194751.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Female,0.0,0.0,35.0, United-States, <=50K
75.0, Private,121957.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
51.0, Self-emp-not-inc,341042.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
51.0, Private,205189.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,52.0, United-States, >50K
20.0, Local-gov,47611.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,180073.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
62.0, Private,160739.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, State-gov,32908.0, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Female,0.0,0.0,52.0, United-States, <=50K
36.0, Private,94077.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, El-Salvador, <=50K
35.0, Private,208270.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
52.0, Private,37565.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,3622.0,0.0,45.0, United-States, <=50K
62.0, Federal-gov,202216.0, HS-grad,9.0, Widowed, Sales, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Self-emp-not-inc,217894.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
56.0, Private,172261.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,173954.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,43.0, United-States, <=50K
39.0, Private,182867.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,149790.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999.0,0.0,50.0, United-States, >50K
32.0, ?,214086.0, Some-college,10.0, Never-married, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Federal-gov,192084.0, Some-college,10.0, Never-married, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Local-gov,233258.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,60.0, United-States, >50K
46.0, Private,129060.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
33.0, Private,252730.0, Some-college,10.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,33596.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,288280.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
23.0, Private,53589.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,216444.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
32.0, Private,199171.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, >50K
38.0, Private,182924.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Self-emp-not-inc,137627.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States, >50K
49.0, Private,296370.0, Prof-school,15.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,20.0, United-States, >50K
38.0, Private,168023.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Federal-gov,235995.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,153973.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
65.0, Private,174399.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K
43.0, Private,161830.0, HS-grad,9.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Germany, <=50K
17.0, Private,332912.0, 10th,6.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,32.0, United-States, <=50K
35.0, Private,181940.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
59.0, Local-gov,232345.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,241464.0, 10th,6.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, ?,370785.0, Some-college,10.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
24.0, Private,102732.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Private,119731.0, 12th,8.0, Never-married, Sales, Own-child, White, Male,0.0,1754.0,15.0, United-States, <=50K
38.0, Private,238506.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,15.0, ?, <=50K
31.0, Private,356933.0, Bachelors,13.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
52.0, Private,202159.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
59.0, Private,240824.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
25.0, Private,169668.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,1368.0,0.0,40.0, United-States, <=50K
32.0, Local-gov,174594.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
