age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36, Private,500980, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
22, ?,214558, HS-grad,9, Never-married, ?, Other-relative, White, Female,701,0,40, United-States, <=50K
46, Local-gov,69517, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Federal-gov,82383, Some-college,10, Married-civ-spouse, Protective-serv, Wife, White, Female,7702,0,40, United-States, >50K
22, Private,310031, Assoc-voc,11, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
63, Federal-gov,156098, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc,150185, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,78, United-States, <=50K
25, Private,36526, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
81, Private,45328, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,1886,46, United-States, >50K
34, Private,33379, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,1459,40, United-States, <=50K
41, Private,119193, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?, <=50K
27, Private,103234, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-inc,67936, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov,154438, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,16469,0,45, United-States, >50K
17, Self-emp-not-inc,210896, 11th,7, Separated, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private,117053, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private,144337, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,277870, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
23, Private,90030, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
47, ?,166423, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States, <=50K
33, Private,324056, Some-college,10, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K
42, Private,64916, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
24, ?,280737, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,60, United-States, <=50K
42, Private,163880, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
28, Private,107755, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
30, Private,153868, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Cuba, <=50K
69, Private,350706, 11th,7, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, United-States, <=50K
35, Private,124026, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc,216461, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
46, Private,205718, Bachelors,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
33, Private,212595, Assoc-voc,11, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc,73424, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
25, Private,119843, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private,332827, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Guatemala, <=50K
44, Private,113856, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
65, Private,33473, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,9748,0,40, United-States, >50K
34, Private,216095, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,25, ?, <=50K
23, Private,34733, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
58, ?,202469, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,7917,0,65, United-States, >50K
59, Local-gov,94534, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Germany, >50K
41, ?,326636, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,45, United-States, <=50K
50, Private,226684, 7th-8th,4, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,40, Columbia, <=50K
22, Private,21300, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
64, State-gov,119708, Bachelors,13, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,48, South, <=50K
27, Private,187489, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1674,40, United-States, <=50K
47, Private,212908, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private,136268, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, United-States, <=50K
57, Private,174688, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc,256797, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Greece, <=50K
20, Private,136361, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,50, United-States, <=50K
35, Private,264829, Masters,14, Separated, Prof-specialty, Not-in-family, White, Female,0,1670,25, United-States, <=50K
18, Private,298552, 11th,7, Separated, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
30, Private,190290, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Federal-gov,153575, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
32, Private,91645, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Private,348480, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, ?,59026, 11th,7, Never-married, ?, Own-child, White, Female,0,0,13, United-States, <=50K
48, Private,201400, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1894,50, United-States, >50K
25, Private,285544, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private,792058, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
35, ?,134373, Masters,14, Married-civ-spouse, ?, Wife, White, Male,0,0,10, United-States, >50K
49, Private,386974, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private,65537, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
30, Private,180458, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,247013, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov,107654, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,638,46, United-States, <=50K
39, Private,174766, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
25, Private,339912, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private,239604, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
76, Self-emp-not-inc,206865, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,5, United-States, <=50K
29, Private,109151, Some-college,10, Separated, Handlers-cleaners, Unmarried, White, Female,0,1011,40, United-States, <=50K
55, Self-emp-not-inc,317880, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Private,89273, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,15228,0,60, United-States, >50K
40, Private,229957, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
19, Private,235874, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,52, United-States, >50K
50, Private,122356, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
38, Private,351139, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private,128077, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
43, Private,333856, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
34, Local-gov,159643, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
22, Private,115688, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private,156104, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
27, Private,151382, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
20, Private,39654, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private,187773, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,253138, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,55, United-States, <=50K
23, Private,65389, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, Canada, <=50K
30, Private,40156, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
29, Private,427917, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,340116, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,22, United-States, <=50K
27, Private,205013, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private,97827, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,46, United-States, <=50K
59, Federal-gov,172452, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
64, ?,75432, 9th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,164538, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,14209,0,40, United-States, >50K
66, ?,229218, 5th-6th,3, Divorced, ?, Not-in-family, White, Female,0,0,17, El-Salvador, <=50K
25, Private,182889, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Local-gov,383376, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private,149554, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
59, Private,115064, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,19036,0,60, United-States, >50K
46, Private,101271, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, ?, <=50K
36, Private,347693, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
35, Private,32540, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,2512,30, United-States, >50K
36, Private,215771, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
21, Self-emp-not-inc,55659, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private,170084, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
33, Private,186683, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
34, Private,102918, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private,240142, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
36, Private,471222, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private,279363, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,51, United-States, <=50K
24, Private,223124, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
44, Private,134295, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,38, United-States, <=50K
22, Federal-gov,209283, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
47, Private,399686, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc,56815, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,8, Germany, <=50K
39, Private,75928, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,1768,0,50, United-States, <=50K
40, Self-emp-inc,156265, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
31, Private,69245, Some-college,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private,50750, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private,345886, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Mexico, <=50K
53, Private,127035, HS-grad,9, Divorced, Sales, Not-in-family, Black, Female,0,0,48, United-States, <=50K
37, State-gov,160873, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,37, United-States, <=50K
20, Self-emp-inc,93270, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private,129735, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7900,0,58, United-States, >50K
22, Private,196901, Some-college,10, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
32, Private,274218, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private,253600, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,99, United-States, <=50K
36, Private,242855, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
54, Self-emp-inc,147926, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
18, ?,201035, 11th,7, Never-married, ?, Own-child, White, Female,0,0,16, United-States, <=50K
45, Private,169889, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,58, United-States, <=50K
38, Private,163446, HS-grad,9, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,48, United-States, <=50K
37, Self-emp-not-inc,270949, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,268399, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc,208642, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Poland, >50K
41, Private,146270, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
49, Self-emp-inc,222708, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,453004, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1979,45, United-States, >50K
39, Private,128767, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private,29029, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
22, Private,295867, Some-college,10, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
69, Private,267501, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,224356, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
50, Private,172695, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,16, United-States, >50K
44, Private,235456, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,2174,0,40, United-States, <=50K
38, Private,312583, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Federal-gov,204119, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, United-States, >50K
19, Private,175087, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
36, Private,123948, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, ?,214462, Some-college,10, Divorced, ?, Unmarried, White, Female,0,0,34, United-States, <=50K
33, Private,257710, Bachelors,13, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private,238542, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
19, Private,98930, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
35, Federal-gov,143461, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,2263,25, United-States, >50K
29, Private,305555, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,125824, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,57, United-States, <=50K
50, Private,203112, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,44, United-States, <=50K
48, Private,188131, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
51, Private,154394, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,1403,40, United-States, <=50K
51, Private,82432, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,1591,48, United-States, <=50K
38, Private,167034, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private,65962, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private,183723, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female,0,0,25, United-States, <=50K
32, Private,218694, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
36, Private,247943, Bachelors,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
56, Private,159463, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
19, Private,279668, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,25, El-Salvador, <=50K
36, State-gov,445635, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,5239,0,40, United-States, >50K
51, Private,40342, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,62865, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,42, United-States, <=50K
34, Private,113163, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,159993, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, ?, >50K
41, Private,186257, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private,77031, Assoc-voc,11, Separated, Other-service, Unmarried, Black, Female,3891,0,20, United-States, <=50K
44, Private,187243, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
41, Private,176409, Some-college,10, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private,176677, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private,161924, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Germany, <=50K
57, State-gov,202884, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
33, Self-emp-not-inc,369501, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, United-States, <=50K
26, Private,368022, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private,138338, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3980,0,40, Ecuador, <=50K
53, Local-gov,198619, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,230564, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
40, Self-emp-not-inc,190688, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private,178131, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5315,0,48, United-States, >50K
41, Private,166345, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private,156969, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private,184330, Some-college,10, Divorced, Tech-support, Unmarried, White, Male,0,0,73, United-States, >50K
32, Private,93031, Some-college,10, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
68, ?,116039, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States, <=50K
55, Private,220499, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,100205, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private,158696, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,8, United-States, <=50K
44, Local-gov,223380, 5th-6th,3, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private,161562, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
37, Private,194996, HS-grad,9, Widowed, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private,270156, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
51, ?,45963, Bachelors,13, Widowed, ?, Unmarried, Asian-Pac-Islander, Female,0,0,36, Philippines, <=50K
52, Private,220945, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,7415,0,50, United-States, >50K
36, Private,152883, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private,223833, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5182,0,43, United-States, >50K
32, Private,393738, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
20, Federal-gov,42325, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private,122056, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
61, Private,335283, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, State-gov,103755, Doctorate,16, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
20, Local-gov,69181, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
23, Private,217261, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
46, Private,88652, Some-college,10, Separated, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
38, Private,243182, 10th,6, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
42, Local-gov,88665, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7353,0,40, United-States, >50K
53, Private,39744, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
25, Private,331678, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private,250921, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,219789, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
67, Private,247147, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,38, United-States, <=50K
33, Private,194559, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,95, United-States, <=50K
53, Private,68112, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private,338486, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7379,0,40, United-States, >50K
37, Private,82916, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,146537, 9th,5, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
24, Private,391016, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
57, Private,273791, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,172066, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private,332764, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, United-States, >50K
17, Private,317137, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
28, Private,160387, 11th,7, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, ?, <=50K
42, Private,321037, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private,143772, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
54, Private,54740, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, ?, <=50K
49, Private,332497, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,5035,0,40, United-States, >50K
36, Private,122280, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, United-States, >50K
34, Private,143028, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2042,40, United-States, >50K
73, Local-gov,153639, Assoc-acdm,12, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc,178232, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
41, Private,103224, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private,29887, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private,200094, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,2184,45, United-States, >50K
29, Private,149985, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private,221075, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, ?,97785, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,10, England, >50K
46, Private,241851, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
